1, 0.2520788291125198
2, 0.2520774334581672
3, 0.2520760387942177
4, 0.2520746451200062
5, 0.25207325243486783
6, 0.2520718607381382
7, 0.2520704700291532
8, 0.2520690803072494
9, 0.2520676915717633
10, 0.2520663038220321
11, 0.25206491705739337
12, 0.25206353127718506
13, 0.2520621464807452
14, 0.2520607626674128
15, 0.2520593798365267
16, 0.25205799798742656
17, 0.25205661711945204
18, 0.25205523723194345
19, 0.2520538583242414
20, 0.25205248039568684
21, 0.2520511034456213
22, 0.25204972747338644
23, 0.2520483524783244
24, 0.25204697845977786
25, 0.2520456054170897
26, 0.2520442333496032
27, 0.2520428622566621
28, 0.2520414921376105
29, 0.25204012299179285
30, 0.2520387548185541
31, 0.2520373876172394
32, 0.2520360213871944
33, 0.25203465612776516
34, 0.252033291838298
35, 0.2520319285181398
36, 0.25203056616663777
37, 0.25202920478313934
38, 0.25202784436699255
39, 0.2520264849175457
40, 0.2520251264341475
41, 0.252023768916147
42, 0.2520224123628937
43, 0.25202105677373754
44, 0.2520197021480286
45, 0.2520183484851176
46, 0.25201699578435566
47, 0.252015644045094
48, 0.25201429326668445
49, 0.2520129434484792
50, 0.2520115945898307
51, 0.252010246690092
52, 0.2520088997486163
53, 0.2520075537647573
54, 0.25200620873786916
55, 0.2520048646673062
56, 0.2520035215524233
57, 0.25200217939257574
58, 0.25200083818711894
59, 0.25199949793540904
60, 0.25199815863680236
61, 0.25199682029065557
62, 0.2519954828963258
63, 0.25199414645317064
64, 0.2519928109605479
65, 0.2519914764178157
66, 0.2519901428243329
67, 0.2519888101794584
68, 0.2519874784825516
69, 0.25198614773297223
70, 0.25198481793008065
71, 0.2519834890732371
72, 0.2519821611618026
73, 0.2519808341951385
74, 0.2519795081726066
75, 0.25197818309356856
76, 0.25197685895738714
77, 0.251975535763425
78, 0.2519742135110454
79, 0.25197289219961183
80, 0.2519715718284882
81, 0.25197025239703885
82, 0.25196893390462854
83, 0.2519676163506223
84, 0.2519662997343855
85, 0.2519649840552841
86, 0.25196366931268416
87, 0.2519623555059524
88, 0.2519610426344557
89, 0.25195973069756133
90, 0.25195841969463706
91, 0.25195710962505097
92, 0.2519558004881715
93, 0.2519544922833675
94, 0.25195318501000813
95, 0.25195187866746305
96, 0.25195057325510223
97, 0.2519492687722959
98, 0.2519479652184148
99, 0.25194666259283005
100, 0.2519453608949132
101, 0.25194406012403586
102, 0.2519427602795704
103, 0.25194146136088935
104, 0.2519401633673657
105, 0.2519388662983727
106, 0.2519375701532841
107, 0.251936274931474
108, 0.2519349806323169
109, 0.2519336872551875
110, 0.25193239479946106
111, 0.25193110326451307
112, 0.2519298126497197
113, 0.25192852295445695
114, 0.2519272341781017
115, 0.251925946320031
116, 0.2519246593796223
117, 0.25192337335625326
118, 0.2519220882493022
119, 0.2519208040581476
120, 0.25191952078216845
121, 0.251918238420744
122, 0.2519169569732538
123, 0.2519156764390781
124, 0.2519143968175971
125, 0.2519131181081917
126, 0.251911840310243
127, 0.25191056342313256
128, 0.2519092874462422
129, 0.2519080123789541
130, 0.25190673822065107
131, 0.2519054649707161
132, 0.25190419262853236
133, 0.2519029211934838
134, 0.2519016506649543
135, 0.2519003810423286
136, 0.2518991123249913
137, 0.25189784451232783
138, 0.2518965776037235
139, 0.2518953115985645
140, 0.25189404649623703
141, 0.2518927822961279
142, 0.25189151899762396
143, 0.25189025660011277
144, 0.25188899510298207
145, 0.2518877345056201
146, 0.2518864748074153
147, 0.2518852160077565
148, 0.25188395810603315
149, 0.25188270110163474
150, 0.2518814449939512
151, 0.25188018978237314
152, 0.2518789354662911
153, 0.2518776820450961
154, 0.25187642951817973
155, 0.25187517788493385
156, 0.2518739271447506
157, 0.2518726772970224
158, 0.2518714283411424
